battery_id,cycle_number,cycle_type,ambient_temperature,start_time_raw,capacity,avg_voltage_measured,min_voltage_measured,max_voltage_measured,avg_current_measured,min_current_measured,max_current_measured,avg_temperature_measured,min_temperature_measured,max_temperature_measured,avg_current_load,avg_voltage_load,duration_seconds,num_points_voltage,num_points_current,num_points_temperature,num_points_time,source_file,previous_capacity,capacity_drop,capacity_drop_pct,capacity_rolling_avg,cycle_age,temp_deviation
B0018,79,charge,24.0,[[2008.      7.     15.     10.     39.     41.75]],,4.1402542614329185,3.117448888611463,4.2022760738659315,0.6083087044217377,-3.504758304498899,1.5213852052464167,25.529668879010824,23.46436853236798,33.690112246938114,,,10556.078,2431,2431,2431,2431,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,1.6940366439243106,,,,0.2476489028213166,-2.610990613009605
B0018,80,discharge,24.0,[[2008.      7.     15.     13.     36.     47.89]],1.6819027078768087,3.527821497534469,2.491905723274248,4.189776104976122,-1.8547843408980225,-2.0132684044986244,0.0021901473038837,31.05531797855489,23.470322857025764,37.33441415744885,1.845574,2.451346666666667,3276.922,300,300,300,300,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,,,,,0.2507836990595611,2.91465848653446
B0018,81,charge,24.0,[[2008.       7.      15.      14.      32.      50.812]],,4.1416722429572115,3.1311077416456694,4.202265282124915,0.6022255634099823,-3.511152190619516,1.523732564061691,25.707749149739985,23.728718233928667,33.65112802729902,,,10546.687,2417,2417,2417,2417,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,1.6819027078768087,,,,0.25391849529780564,-2.4329103422804437
B0018,82,discharge,24.0,[[2008.       7.      15.      17.      29.      47.765]],1.6769770618433686,3.525692957415014,2.4337177596826547,4.189846430994002,-1.8538766950740675,-2.013231862286827,0.0024224604448448,31.373945543706103,23.769516048374253,37.7331798444306,1.8445805369127517,2.447838926174496,3268.687,298,298,298,298,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,,,,,0.25705329153605017,3.233286051685674
B0018,83,charge,24.0,[[2008.       7.      15.      18.      25.      42.703]],,4.140980605428134,3.1282011949858446,4.20202711310134,0.603465852640349,-3.5085205704036566,1.5219232168189651,26.05899080017432,24.007121822094444,34.065730915484814,,,10477.203,2374,2374,2374,2374,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,1.6769770618433686,,,,0.2601880877742947,-2.081668691846108
B0018,84,discharge,24.0,[[2008.      7.     15.     21.     21.     30.39]],1.6655229306478936,3.5243962482347273,2.4424506461535755,4.188109551881256,-1.845735037450336,-2.0132145295965795,0.0022152306400403,31.56128410753226,24.001463155521233,37.84649344841882,1.8367094594594593,2.436908783783784,3260.594,296,296,296,296,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,,,,,0.26332288401253917,3.42062461551183
B0018,85,charge,24.0,[[2008.       7.      15.      22.      17.      17.343]],,4.141769513617304,3.137168133817904,4.202272193519664,0.600247255715347,-3.529018731618291,1.5204106799092303,26.018613481994876,23.828639907329546,34.043826750742646,,,10498.592999999992,2361,2361,2361,2361,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,1.6655229306478936,,,,0.2664576802507837,-2.122046010025553
B0018,86,impedance,24.0,[[2.0080e+03 7.0000e+00 1.6000e+01 1.0000e+00 1.3000e+01 2.6609e+01]],,,,,,,,,,,,,,0,0,0,0,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,,,,,0.26959247648902823,
B0018,87,discharge,24.0,[[2.008e+03 7.000e+00 1.600e+01 1.000e+00 4.500e+01 1.339e+01]],1.6571924575832084,3.520797576383474,2.4383419399858552,4.186368648390758,-1.838253855849893,-2.0141222933728917,0.0039935721600975,31.31847472390287,23.697189900442215,37.670164941661795,1.829296271186441,2.42208813559322,3258.812,295,295,295,295,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,,,,,0.2727272727272727,3.177815231882441
B0018,88,impedance,24.0,[[2.0080e+03 7.0000e+00 1.6000e+01 2.0000e+00 4.0000e+01 5.8796e+01]],,,,,,,,,,,,,,0,0,0,0,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,1.6571924575832084,,,,0.27586206896551724,
B0018,89,charge,24.0,[[2008.       7.      16.       3.      12.      45.734]],,4.1507218579886604,3.2864399855365596,4.202977554282689,0.5851051385158778,-3.768692327538457,1.521643348316844,24.92442022306288,23.458654955901867,28.007672950138677,,,10717.0,2375,2375,2375,2375,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,,,,,0.27899686520376177,-3.2162392689575476
B0018,90,discharge,24.0,[[2008.      7.     16.      6.     12.     34.39]],1.6482241555294048,3.519457281260753,2.4157245398944123,4.1901657245031085,-1.8435676915974055,-2.0127023314619743,0.0030781141382558,31.104012325043943,23.490432582557037,37.53185198546868,1.8343876712328768,2.431705479452055,3243.422,292,292,292,292,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,,,,,0.28213166144200624,2.9633528330235137
B0018,91,charge,24.0,[[2008.       7.      16.       7.       8.       4.625]],,4.144684414441371,3.146585513063646,4.2026405731594165,0.5899510777575968,-3.546790523849352,1.5207744658196736,25.47227801562683,23.292207597442506,33.6468535523426,,,10584.766,2324,2324,2324,2324,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,1.6482241555294048,,,,0.2852664576802508,-2.6683814763935985
B0018,92,discharge,24.0,[[2008.       7.      16.      10.       5.      40.718]],1.6387701497987262,3.513165600287965,2.323395712524894,4.189966178473989,-1.83704467002657,-2.0131406541163614,0.0023451184424322,30.989730398009076,23.31675245518661,37.593333753421376,1.8279665480427043,2.417832740213523,3236.515,281,281,281,281,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,,,,,0.2884012539184953,2.849070905988647
B0018,93,charge,24.0,[[2.008e+03 7.000e+00 1.600e+01 1.100e+01 1.000e+00 5.390e+00]],,4.144836557616457,3.1473587405483796,4.202742856853121,0.5880723395541689,-3.5445606912027214,1.5229772064029052,25.36143471512892,23.24882790500533,33.54043034547115,,,10525.641,2293,2293,2293,2293,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,1.6387701497987262,,,,0.29153605015673983,-2.7792247768915104
B0018,94,discharge,24.0,[[2008.       7.      16.      13.      57.      42.468]],1.6276486907262062,3.517217159454334,2.4985039496028567,4.188259618341401,-1.8211904293154169,-2.0140330003394356,0.0041509497980638,30.967851972472324,23.252438684811104,37.361410110678264,1.812067820069204,2.3934256055363323,3230.734,289,289,289,289,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,,,,,0.2946708463949843,2.8271924804518953
B0018,95,charge,24.0,[[2.008e+03 7.000e+00 1.600e+01 1.400e+01 5.300e+01 3.750e-01]],,4.1469277343393625,3.177936797919733,4.2021695480544015,0.5794636821610917,-3.579600367893411,1.521176510959079,25.44207618553034,23.46785197882658,33.06778657550314,,,10644.125,2289,2289,2289,2289,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,1.6276486907262062,,,,0.29780564263322884,-2.6985833064900895
B0018,96,discharge,24.0,[[2008.       7.      16.      17.      51.      36.078]],1.62215370227252,3.5120091114107965,2.350237238739749,4.1897400575765795,-1.8270453339799269,-2.012673084048405,0.0030923276022194,31.285342046153826,23.493229087742925,37.899803246715464,1.8177714285714284,2.3996132404181187,3222.093,287,287,287,287,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,,,,,0.30094043887147337,3.1446825541333965
B0018,97,charge,24.0,[[2008.       7.      16.      18.      46.      45.562]],,4.145795316611404,3.164268353631712,4.203074123957366,0.5855175304570962,-3.558369550896654,1.521466963532307,25.831018575864743,23.752571668438627,33.705774688469276,,,10452.516,2240,2240,2240,2240,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,1.62215370227252,,,,0.30407523510971785,-2.3096409161556863
B0018,98,impedance,24.0,[[2008.       7.      16.      21.      42.       9.968]],,,,,,,,,,,,,,0,0,0,0,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,,,,,0.3072100313479624,
B0018,99,discharge,24.0,[[2008.       7.      16.      22.      13.      57.593]],1.6140066510467586,3.50911052654104,2.3337740352348813,4.1862359225351335,-1.819052179250902,-2.012635202899368,0.0061969698057655,31.41096207271253,23.64731684697707,38.03149707759718,1.8099804195804197,2.3858146853146858,3220.344,286,286,286,286,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,,,,,0.3103448275862069,3.2703025806921
B0018,100,impedance,24.0,[[2008.       7.      16.      23.       9.       6.296]],,,,,,,,,,,,,,0,0,0,0,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,1.6140066510467586,,,,0.31347962382445144,
B0018,101,charge,24.0,[[2008.       7.      18.      14.      26.      49.046]],,4.156904682985364,3.3259276713449832,4.202093467622683,0.5623068833422346,-3.850396365103246,1.5199814876276574,23.918488508769663,22.42583611407153,26.955933357562675,,,10810.453,2296,2296,2296,2296,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,,,,,0.3166144200626959,-4.222170983250766
B0018,102,discharge,24.0,[[2008.       7.      18.      17.      28.      12.125]],1.6760516154424625,3.516106699716392,2.317647291087635,4.189625262426538,-1.869374596949812,-2.01318368468478,0.002701103444968,30.755137125871208,23.01653902765608,37.42220155418978,1.860028472222222,2.46078125,3250.75,288,288,288,288,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,,,,,0.31974921630094044,2.614477633850779
B0018,103,charge,24.0,[[2008.       7.      18.      18.      23.      50.796]],,4.140226819419846,3.084356175292055,4.202657839852154,0.6030263821931678,-3.449420530303972,1.5217576801284174,25.50617247150571,23.37838519072832,34.02194588179759,,,10481.562,2212,2212,2212,2212,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,1.6760516154424625,,,,0.322884012539185,-2.634487020514719
B0018,104,discharge,24.0,[[2008.       7.      18.      21.      19.      44.421]],1.649300642552199,3.519010068254593,2.492394514304757,4.186586244011676,-1.839770443871628,-2.012193154001789,0.0036285932240811,30.977446633931525,23.38270318088717,37.32511174435206,1.8309419580419584,2.4224440559440557,3239.344,286,286,286,286,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,,,,,0.32601880877742945,2.8367871419110955
B0018,105,charge,24.0,[[2008.       7.      18.      22.      15.      11.625]],,4.143482681464776,3.139417089797943,4.202129035892022,0.5993907722848522,-3.5432384844038793,1.5212369666727197,25.35253952946816,23.14589600809117,33.35597362804456,,,10423.218999999996,2179,2179,2179,2179,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,1.649300642552199,,,,0.329153605015674,-2.788119962552269
B0018,106,discharge,24.0,[[2.008e+03 7.000e+00 1.900e+01 1.000e+00 1.000e+01 7.046e+00]],1.63238299185809,3.5124212742229295,2.372828310153791,4.189366482043888,-1.837963396328485,-2.012774153678253,0.0076414091098653,30.800512192698992,23.141477779700992,37.31088262198154,1.829144169611307,2.4184169611307422,3222.25,283,283,283,283,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,,,,,0.3322884012539185,2.659852700678563
B0018,107,charge,24.0,[[2.008e+03 7.000e+00 1.900e+01 2.000e+00 5.000e+00 1.739e+01]],,4.145264748790388,3.141019742020337,4.202616376614602,0.5883272217598505,-3.5522376465849317,1.522755692243538,25.10028019162854,22.879000082083948,33.32080982918044,,,10475.094,2173,2173,2173,2173,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,1.63238299185809,,,,0.335423197492163,-3.0403793003918906
B0018,108,discharge,24.0,[[2.008e+03 7.000e+00 1.900e+01 5.000e+00 1.000e+00 4.953e+00]],1.6164159719025777,3.50815215295169,2.3560703177076867,4.188553804618968,-1.8296109578903783,-2.012946778665685,0.0076760090804765,30.616192795676135,22.876954081867613,37.23234655688736,1.8208199288256228,2.40270462633452,3206.157,281,281,281,281,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,,,,,0.3385579937304075,2.4755333036557055
B0018,109,charge,24.0,[[2008.       7.      19.       5.      55.      59.421]],,4.147656115968421,3.152281360083931,4.202894234508199,0.5782634066358338,-3.5649861119634103,1.522215762681402,24.87090077258027,22.668932084410475,33.04861913599422,,,10589.359,2178,2178,2178,2178,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,1.6164159719025777,,,,0.34169278996865204,-3.2697587194401585
B0018,110,impedance,24.0,[[2008.       7.      19.       8.      53.      42.015]],,,,,,,,,,,,,,0,0,0,0,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,,,,,0.3448275862068966,
B0018,111,discharge,24.0,[[2008.       7.      19.       9.      25.      29.875]],1.6109028378249377,3.508648568515266,2.4644431530094417,4.188764708195774,-1.8210831511954937,-2.0135827897679706,0.0028721856858407,30.399839302766903,22.56634750757244,36.94850857727268,1.8123935483870968,2.384924731182796,3197.969,279,279,279,279,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,,,,,0.34796238244514105,2.259179810746474
B0018,112,impedance,24.0,[[2008.       7.      19.      10.      20.      17.109]],,,,,,,,,,,,,,0,0,0,0,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,1.6109028378249377,,,,0.3510971786833856,
B0018,113,charge,24.0,[[2008.      7.     19.     10.     52.      5.14]],,4.156208672803882,3.309558367087685,4.202748231427938,0.5608170999385268,-3.7994548262761327,1.5211872286178671,23.95456335101015,22.532092723452383,27.09614935429988,,,10781.75,2194,2194,2194,2194,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,,,,,0.3542319749216301,-4.186096141010278
B0018,114,discharge,24.0,[[2.008e+03 7.000e+00 1.900e+01 1.300e+01 5.300e+01 7.500e-01]],1.5954638693695655,3.5051993439595477,2.4195167274486726,4.188636968174337,-1.8199201144788144,-2.013020303951627,0.002949186928343,30.38386825126278,22.54982312188728,37.002663545357386,1.8110570397111911,2.384595667870036,3181.625,277,277,277,277,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,,,,,0.3573667711598746,2.24320875924235
B0018,115,charge,24.0,[[2008.       7.      19.      14.      47.      30.984]],,,,,,,,,,,,,4791.375,993,993,993,993,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,1.5954638693695655,,,,0.3605015673981191,
B0018,116,charge,24.0,[[2008.       7.      29.      17.      16.      52.453]],,4.196601830204791,3.7134307419736,4.239428421397782,0.1272976298346163,-4.4309543625722085,1.5175297061795243,23.04165740184246,22.96872267697621,23.191779614571548,,,4582.969,1025,1025,1025,1025,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,,,,,0.36363636363636365,-5.099002090177969
B0018,117,discharge,24.0,[[2008.       7.      29.      18.      34.      27.281]],1.726707440085764,3.523165280193865,2.3422406504312434,4.188466199744378,-1.895115624846771,-2.023314533825632,0.0073633480208382,30.576239500422748,23.125008977470344,36.71025442949399,1.885913621262458,2.502069767441861,3302.36,301,301,301,301,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,,,,,0.3667711598746082,2.4355800084023187
B0018,118,charge,24.0,[[2008.       7.      29.      19.      30.      58.062]],,4.127903510848874,2.9112028773941705,4.2029195082692,0.6444117113334005,-3.202262860695824,1.5213207204756585,25.5157207896412,23.407393808843313,33.757969974021854,,,10184.938,2312,2312,2312,2312,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,1.726707440085764,,,,0.36990595611285265,-2.6249387023792288
B0018,119,discharge,24.0,[[2008.     7.    29.    22.    21.    53.5]],1.7165673917429751,3.527269876472835,2.3755467142668496,4.189570916346704,-1.8867694858233448,-2.012680983917414,0.0032934948283157,30.705906284556665,23.408964388688208,36.72807623650589,1.8779865771812077,2.492510067114094,3285.812,298,298,298,298,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,,,,,0.3730407523510972,2.565246792536236
B0018,120,charge,24.0,[[2008.      7.     29.     23.     18.      7.89]],,4.131161782328852,2.9743184260591353,4.203139846413382,0.6355568050435054,-3.3006506392494632,1.5227642525989409,25.40320261606661,23.274358602471064,33.625519091278925,,,10230.265,2297,2297,2297,2297,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,1.7165673917429751,,,,0.3761755485893417,-2.737456875953818
B0018,121,discharge,24.0,[[2.0080e+03 7.0000e+00 3.0000e+01 2.0000e+00 9.0000e+00 4.8828e+01]],1.6958235570934848,3.526762654741574,2.4146291375325917,4.189584987657955,-1.8786631828974336,-2.0115911942512583,0.0042866807827426,30.62583594950684,23.270929426489833,36.72959308355185,1.8699830508474575,2.4844983050847453,3260.016,295,295,295,295,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,,,,,0.3793103448275862,2.4851764574864106
B0018,122,charge,24.0,[[2008.       7.      30.       3.       5.      37.578]],,4.134628310174825,3.0289195177136716,4.203749475441674,0.6263536234604185,-3.38063453683454,1.5227201475862766,25.318880573273052,23.189462106522175,33.505246143795205,,,10213.875,2272,2272,2272,2272,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,1.6958235570934848,,,,0.3824451410658307,-2.821778918747377
B0018,123,discharge,24.0,[[2008.       7.      30.       5.      57.       2.328]],1.6777783190792557,3.523020179476104,2.3844645496129964,4.189371286385834,-1.8704748023295987,-2.01260531537844,0.0041838989344953,30.597357068657978,23.203934391629986,36.787462351640364,1.8617883561643835,2.4680890410958907,3240.031,292,292,292,292,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,,,,,0.38557993730407525,2.4566975766375485
B0018,124,charge,24.0,[[2008.       7.      30.       6.      52.      31.234]],,4.137341499467205,3.059349843868466,4.202830115761399,0.6120164540212287,-3.4215870166257587,1.520581551174286,25.191562555105925,23.160775379077716,33.452138115876444,,,10311.718,2278,2278,2278,2278,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,1.6777783190792557,,,,0.3887147335423197,-2.949096936914504
B0018,125,discharge,24.0,[[2008.       7.      30.       9.      52.      21.281]],1.6606586897774192,3.519792345798265,2.398646371281655,4.187606340824144,-1.856283397120224,-2.0134407767806635,0.0023580257907636,30.528493896066266,23.12071549691479,36.75689163314213,1.8472606896551724,2.439379310344828,3232.265,290,290,290,290,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,,,,,0.39184952978056425,2.3878344040458366
B0018,126,impedance,24.0,[[2008.       7.      30.      10.      47.      40.421]],,,,,,,,,,,,,,0,0,0,0,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,1.6606586897774192,,,,0.3949843260188088,
B0018,127,charge,24.0,[[2008.       7.      30.      16.      34.      24.156]],,4.14775250632472,3.2533149080208177,4.202965990964641,0.6044109662391517,-3.7322743713518856,1.5221281494984158,24.747111933662097,23.228926324023135,28.185142005058783,,,10348.609,2254,2254,2254,2254,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,,,,,0.3981191222570533,-3.393547558358332
B0018,128,discharge,24.0,[[2008.       7.      30.      19.      28.       7.671]],1.6664109274827466,3.5251014582287223,2.4557130111721626,4.188829347125095,-1.862535475437064,-2.0130995106645164,0.00267333792564,31.20375424610397,23.773481587876255,37.350157630970955,1.8535716262975777,2.4549584775086504,3232.031,289,289,289,289,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,,,,,0.4012539184952978,3.06309475408354
B0018,129,charge,24.0,[[2008.       7.      30.      20.      23.      41.734]],,4.138484496797234,3.085873016759977,4.202854561659717,0.6096448980979184,-3.458234902434346,1.5237986455117545,25.88385482750118,23.74721036797923,33.918176877050485,,,10321.062,2231,2231,2231,2231,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,1.6664109274827466,,,,0.4043887147335423,-2.2568046645192474
B0018,130,discharge,24.0,[[2008.       7.      30.      23.      16.      54.218]],1.6468336174407805,3.518519199837846,2.323665882820083,4.189202115880737,-1.8606833274060013,-2.0125662318740924,0.0039143523414103,31.172639449335037,23.734039908264887,37.48126030855565,1.8519230769230772,2.4480489510489507,3209.5149999999994,286,286,286,286,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,,,,,0.40752351097178685,3.031979957314608
B0018,131,charge,24.0,[[2008.       7.      31.       0.      11.      53.156]],,4.133097611804833,3.0855478178334477,4.20257603975531,0.6729414499123287,-3.470591673949992,1.5223092381200034,25.930672938405944,23.567708710518104,34.02461783742734,,,9193.328,1974,1974,1974,1974,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,1.6468336174407805,,,,0.4106583072100313,-2.2099865536144847
B0018,132,discharge,24.0,[[2.0080e+03 7.0000e+00 3.1000e+01 2.0000e+00 4.6000e+01 1.8031e+01]],1.6257639928779952,3.5190801794284594,2.488054079510012,4.186778882107656,-1.8383636766891704,-2.026718552407948,0.0109793009845511,30.96825922704022,23.549534792728995,37.125443897626305,1.829798591549296,2.422338028169014,3196.125,284,284,284,284,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,,,,,0.41379310344827586,2.827599735019792
B0018,133,charge,24.0,[[2008.       7.      31.       3.      41.       3.687]],,4.136354941018954,3.127784747719783,4.20220407911023,0.6660609366025043,-3.519920481261985,1.5344989186510136,25.664791638383633,23.31978207284979,33.243843128574326,,,9182.5,1959,1959,1959,1959,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,1.6257639928779952,,,,0.4169278996865204,-2.475867853636796
B0018,134,discharge,24.0,[[2008.       7.      31.       6.      15.      17.843]],1.6121577411874597,3.511416727290241,2.3306937114568003,4.187888599491238,-1.8436958588115395,-2.013261835361458,0.0143059566058354,30.821704306343133,23.30725669183149,37.19112571388883,1.8351195729537368,2.424800711743772,3172.562,281,281,281,281,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,,,,,0.4200626959247649,2.6810448143227035
B0018,135,charge,24.0,[[2008.       7.      31.       7.       9.      40.171]],,4.144066243443556,3.117243929319058,4.202711819371193,0.5904825612357988,-3.505595601485566,1.523434404005164,25.283565840567434,23.143983714984675,33.44305057974552,,,10354.437,2195,2195,2195,2195,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,1.6121577411874597,,,,0.4231974921630094,-2.8570936514529954
B0018,136,discharge,24.0,[[2008.       7.      31.      10.      10.      14.359]],1.6057366823755344,3.5108038681605738,2.389399831578687,4.18915752014188,-1.8362729789790888,-2.0186878439171223,0.0025621455991493,30.765219721637393,23.143976887539058,37.17642722353301,1.8274271428571427,2.408760714285714,3172.735,280,280,280,280,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,,,,,0.4263322884012539,2.6245602296169643
B0018,137,impedance,24.0,[[2008.       7.      31.      11.       4.      34.796]],,,,,,,,,,,,,,0,0,0,0,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,1.6057366823755344,,,,0.42946708463949845,
B0018,138,charge,24.0,[[2008.       7.      31.      15.      20.      13.937]],,4.155803748039213,3.310232625593158,4.202694699335275,0.5656941937735376,-3.813224064272225,1.5300308504614502,24.284812232615863,22.904103648960977,27.72567274997729,,,10520.016,2179,2179,2179,2179,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,,,,,0.43260188087774293,-3.855847259404566
B0018,139,impedance,24.0,[[2.0080e+03 7.0000e+00 3.1000e+01 2.3000e+01 2.0000e+00 5.4953e+01]],,,,,,,,,,,,,,0,0,0,0,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,,,,,0.43573667711598746,
B0018,140,charge,24.0,[[2.0080e+03 8.0000e+00 1.0000e+00 1.7000e+01 1.4000e+01 2.5234e+01]],,4.196366754233368,3.780765305111553,4.2995855570950186,0.0401483845607645,-4.50882765791034,1.4988251400712354,23.048627666451832,22.899465659038373,23.11320544763696,,,1855.656,381,381,381,381,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,,,,,0.438871473354232,-5.092031825568597
B0018,141,discharge,24.0,[[2.0080e+03 8.0000e+00 1.0000e+00 1.7000e+01 4.6000e+01 3.3109e+01]],1.673645314879889,3.51432611790755,2.4864200723178747,4.191289655270872,-1.864690278795044,-2.012371641203182,0.0041319662841082,30.809988428281613,23.07707229087829,37.11936678632194,1.8555584229390676,2.453232974910394,3238.109,279,279,279,279,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,,,,,0.44200626959247646,2.6693289362611843
B0018,142,charge,24.0,[[2.0080e+03 8.0000e+00 1.0000e+00 1.8000e+01 4.1000e+01 5.9718e+01]],,4.138413596843693,3.0620726700657723,4.20266470401767,0.6164231864109233,-3.4204960917439764,1.5221209144325525,25.6746395923991,23.526722488943047,33.74743127597816,,,10140.906,2095,2095,2095,2095,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,1.673645314879889,,,,0.445141065830721,-2.4660198996213296
B0018,143,discharge,24.0,[[2.0080e+03 8.0000e+00 1.0000e+00 2.1000e+01 3.2000e+01 1.2937e+01]],1.6404348572349936,3.5196664048265607,2.4673631110639858,4.190628233635541,-1.8572649157581864,-2.013097827670719,0.0029691316095712,31.03903359070028,23.56722203053731,37.2702464066457,1.848314695340502,2.4489032258064514,3191.063,279,279,279,279,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,,,,,0.4482758620689655,2.8983740986798523
B0018,144,charge,24.0,[[2.0080e+03 8.0000e+00 1.0000e+00 2.2000e+01 2.6000e+01 5.2171e+01]],,4.1407877792139,3.095946797426005,4.203043725427581,0.6057960066492613,-3.4802354646382616,1.5203342149135015,25.705201487299274,23.49935763970337,33.764652265151554,,,10145.0,2082,2082,2082,2082,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,1.6404348572349936,,,,0.45141065830721006,-2.4354580047211556
B0018,145,discharge,24.0,[[2.008e+03 8.000e+00 2.000e+00 1.000e+00 1.700e+01 9.625e+00]],1.6132653317422077,3.512403849382274,2.375173080957567,4.189158279329032,-1.8483454421357697,-2.0125787987088013,0.003942489066878,31.04176453157222,23.53336339767724,37.39550861947664,1.839389855072464,2.432336956521739,3165.828,276,276,276,276,data/raw/nasa/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,,,,,0.45454545454545453,2.9011050395517906
